PER,ENT,CON,R_DEF,PA1,PA2_1,PA2_1_1,PA2_H_1,PA2_H_2,PA2_H_3,PA2_H_4,PA2_H_5,PA2_H_6,PA2_H_7,PA2_H_8,PA2_H_9,PA2_2,PA2_2_1,PA2_M_1,PA2_M_2,PA2_M_3,PA2_M_4,PA2_M_5,PA2_M_6,PA2_M_7,PA2_M_8,PA2_M_9,PA3_1,PA3_1_1,PA3_2,PA3_2_1,PA3_3,PA3_3_1,PA4_1,PA4_2,PA4_3,PA4_4,PB1,PB2,PB3,PC1_1,PC1_2,PC1_3,PC1_4,PC2,PC3,PC4,PC5_1,PC5_2,PC5_3,PC6,PC7,PD1,PD2,PD3,PE1,PE2,PE3,PE4,PE5,PE5_1,PE6,PE7,PE8,PE9,PE10,PE10_1,PE11,PE12,PE12_1,PE13,PE14_1,PE14_2,PE14_3,PE14_4,PE15,PE16,PE17,PE18,PE19_1,PE19_2,PF1,PF2,PF3_1,PF3_2,PF3_3,PF3_4,PF3_5,PF3_6,PF4_1,PF4_1_1,PF5,PF6_1,PF6_2,PF6_3,PF6_4,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15_1,PF15_2,PF15_3,PF15_4,PF15_5,PF16,PG1,PG2,PG3_1,PG3_2,PG3_3,PG3_4,PG4,PG5_1,PG5_2,PG5_3,PG5_4,PG5_5,PG5_6,PG6_1,PG6_2,PG6_3,PG6_4,PG6_5,PG6_6,PG6_7,PG7,PG8,PG9,CLASE1,CLASE2,CLASE3,DISPOB,RAZ_DIS,POS_OCU,S_ACT,N_TRA,LOCAL,H_TRA_SR,A_SER_SAL,A_AUS_T,NO_TRA_HH,TRA_MEN,TRA_MAS,TRA_MEN35,PER_TRA,ING_DIS,F_VEN,INF_COV,POS_OCU2,S_ACT2,N_TRA2,LOCAL2,A_SER_SAL2,FAC_VIV,FAC_PER
320,20,20E11373,00,02,1,01,61,,,,,,,,,2,01,60,,,,,,,,,,,2,01,,,,,,4,2,60,2,,,,4,,4,,,,,,,2,1,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,,2,,,,,,,3,,,,,01,03,2,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1791,3087
320,20,20E11385,00,05,1,02,28,49,,,,,,,,2,03,47,16,10,,,,,,,1,02,2,01,3,02,,,,4,2,47,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,,,,,,3,,,,,02,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1192,7719
320,20,20E11389,00,02,1,01,82,,,,,,,,,2,01,73,,,,,,,,,,,,,,,,,,4,2,73,2,,2,,,1,,,,,,,,,,,4111,2,5,1,4611,5,1,5,3,,1,10,2,2,,,,2,,,4,2,2,5,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,1,,,,,2,2,1,,,,4,1,,2,,,,,1,,3,,,,,01,03,1,1,1,0,0,0,2,5,1,1,1,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1791,1762
320,20,20E11390,00,02,1,01,62,,,,,,,,,2,01,54,,,,,,,,,1,01,2,01,,,,,,4,2,54,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1791,3087
320,20,20E11412,00,06,1,03,62,30,05,,,,,,,2,03,68,34,08,,,,,,,1,03,,,3,02,1,2,,,1,62,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,1,2,3,4,,,,02,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,948,9877
320,20,20E11413,00,05,1,02,35,08,,,,,,,,2,03,32,13,10,,,,,,,1,01,2,01,3,03,,,,,2,32,4,,,3,,2,,01,,,3,5,1,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,,,,4,,,1,2,3,,,,,01,02,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2041,2107
320,20,20E11432,00,06,1,02,49,06,,,,,,,,2,04,30,08,04,01,,,,,,1,02,,,3,03,,,,,2,30,3,,,3,,1,,,,,,,,,,,5114,2,5,2,7221,6,1,5,4,5,1,10,2,2,,,,2,,,4,2,1,5,3,,2,,,,,,,,,,,,,,,1,2,1,1,2,,,,,,,,5,1,2,1,,2,,,1,,2,,,,,1,2,3,4,5,,,02,07,1,1,1,0,0,0,2,6,1,2,1,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,1879,3210
320,20,20E11459,00,04,1,03,36,17,15,,,,,,,2,01,36,,,,,,,,,1,01,2,01,3,02,,,,,2,36,3,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,,,,1,2,3,4,5,,,01,07,1,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2137,3750
320,20,20E13255,00,02,1,01,25,,,,,,,,,2,01,25,,,,,,,,,1,01,,,3,01,1,2,,4,2,35,8,1,,,,1,,,,,,,,,,,3113,2,1,1,9312,7,5,3,,,1,21,2,1,40,01,1,,,,2,1,,,3,,1,2,,,3,,,,2,,,,,,4,2,1,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,,,1,2,3,4,5,,,01,01,2,1,1,0,0,0,1,7,5,1,2,1,4,1,1,0,1,2,2,3,1,0,0,0,0,0,1944,843
320,21,20E13257,00,03,1,02,40,08,,,,,,,,2,01,32,,,,,,,,,1,01,2,01,3,01,,,,,2,32,0,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,,,,1,2,3,4,5,,,01,06,1,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,3430,5952
320,20,20E12184,00,04,1,02,50,20,,,,,,,,2,02,30,55,,,,,,,,1,03,2,02,,,,2,,,1,20,4,,,3,,1,,,,,,,,,,,6111,2,5,2,1110,1,1,1,,,1,32,2,2,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,,4,,,,02,05,1,1,1,0,0,0,2,1,1,2,3,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,982,2960
320,20,20E12212,00,06,1,03,28,60,03,,,,,,,2,03,42,13,21,,,,,,,1,02,2,01,3,01,,,,,1,28,2,,,3,,1,,,,,,,,,,,6111,2,5,2,1110,1,1,1,,,1,25,1,,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,,,,,5,2,2,1,,2,,,1,1,2,,,5,,1,,3,,,,,04,05,1,1,1,0,0,0,2,1,1,2,3,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,873,9282
320,20,20E12229,00,05,1,01,26,,,,,,,,,2,04,64,44,15,00,,,,,,1,03,2,04,3,01,,,,,2,44,3,,,3,,1,,,,,,,,,,,6111,2,5,2,1110,1,1,1,,,1,15,2,2,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,,3,4,,,,02,03,1,1,1,0,0,0,2,1,1,2,2,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1607,2675
320,20,20E12261,00,02,1,01,27,,,,,,,,,2,01,23,,,,,,,,,1,01,2,01,3,01,1,2,,,1,27,8,,,3,,1,,,,,,,,,,,2411,2,5,1,6212,6,1,3,,,1,48,1,,,,,2,,,4,2,1,5,3,,2,,,,,,,,,,,,,,,1,1,3,1,2,,,,,,,,5,2,2,1,,,,4,1,,,,4,5,,1,2,3,4,5,,,02,02,1,1,1,0,0,0,2,6,1,1,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1944,1480
320,20,20E12277,00,04,1,03,55,26,24,,,,,,,2,01,60,,,,,,,,,1,02,2,02,,,,2,,4,1,26,8,,,3,,1,,,,,,,,,,,6111,2,6,2,1110,1,1,1,,,1,40,1,,,,,,3,,4,1,,,2,,2,,,,,,,,,,,,,,,1,2,1,4,1,2,,,,,,,5,2,1,1,,2,,,1,1,,,,5,,1,,3,,,,,02,05,1,1,1,0,0,0,3,1,1,2,4,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,729,2960
320,20,20E12280,00,06,1,03,57,30,07,,,,,,,2,03,54,24,00,,,,,,,1,02,2,02,3,01,,,,,1,57,2,1,,,,2,,03,1,,,,,,,,8342,2,1,1,9313,7,5,3,,,2,,,1,48,01,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,2,4,,2,1,1,1,3,,,,,5,2,2,2,,,,,1,1,2,,,,,,,3,,,,,01,01,2,1,1,0,0,0,1,7,5,1,7,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,873,9282
320,20,20E12298,00,04,1,01,26,,,,,,,,,2,03,24,05,06,,,,,,,1,01,2,01,3,02,,,,,2,24,2,1,,,,1,,,,,,,,,,,9611,2,1,3,8140,,,,,,1,18,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,,,3,4,,,,01,06,1,1,1,0,0,0,1,6,7,2,2,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,2115,3524
320,20,20E13261,00,06,1,03,47,14,09,,,,,,,2,03,21,19,43,,,,,,,1,02,2,13,3,02,,,,,2,43,3,,,,4,,4,,,,,,,2,1,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,,,4,,,1,2,3,,,,,01,05,1,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1184,5625
320,20,20E12329,00,04,1,02,44,07,,,,,,,,2,02,41,12,,,,,,,,1,02,2,01,3,02,1,2,,4,1,44,8,1,,,,1,,,,,,,,,,,2331,2,1,1,6112,7,4,2,,,1,09,2,1,40,01,1,,,,2,1,,,3,,1,1,1,2,,,,,1,1,1,1,,,,2,1,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,5,,1,,3,4,,,,01,05,5,1,1,0,0,0,1,7,4,1,1,1,4,1,1,0,1,2,2,3,1,0,0,0,0,0,2308,2960
320,20,20E12478,00,05,1,01,42,,,,,,,,,2,04,42,16,11,03,,,,,,1,01,2,02,3,02,1,2,,,2,42,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,,2,,,5,,1,2,3,,,,,02,02,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2204,4687
320,20,20E13267,00,05,1,03,40,20,09,,,,,,,2,02,38,18,,,,,,,,1,01,2,01,3,03,1,2,,,2,38,3,,,,4,,4,,,,,,,2,1,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,,,,1,2,3,4,,,,02,02,1,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1029,4687
320,20,20E12480,00,08,1,02,30,66,,,,,,,,2,06,18,20,26,36,38,66,,,,1,02,2,06,3,01,,,,,1,30,8,1,,,,1,,,,,,,,,,,2263,2,1,1,2361,4,5,4,,,1,45,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,,3,4,,,,02,06,1,1,1,0,0,0,1,4,5,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,268,5919
320,21,20E12677,00,05,1,03,55,24,17,,,,,,,2,02,49,19,,,,,,,,1,02,2,01,3,02,,,,,1,55,2,,,3,,2,,01,,,3,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,,,,,,,2,3,4,,,,02,01,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2391,10111
320,20,20E12724,00,04,1,03,54,23,05,,,,,,,2,01,55,,,,,,,,,1,02,2,01,3,01,1,2,,,1,23,4,,2,,,1,,,,,,,,,,,4211,2,6,2,4611,5,1,5,3,,1,35,1,,,,,,3,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,4,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,5,,1,,3,4,,,,03,07,1,1,1,0,0,0,3,5,1,1,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1354,2960
320,20,20E13274,00,02,,,,,,,,,,,,2,02,66,31,,,,,,,,1,01,2,01,,,,2,,4,2,66,2,1,,,,2,,14,,,3,4,1,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,,,,,,1,2,3,4,5,,,01,06,1,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2416,1762
320,20,20E13628,00,05,1,03,27,15,03,,,,,,,2,02,37,10,,,,,,,,1,02,2,02,3,02,1,2,,4,2,37,3,,,3,,1,,,,,,,,,,,5111,2,5,2,7221,6,1,5,4,5,1,24,1,,,,,2,,,4,2,1,5,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,,5,2,1,1,,2,,,1,1,,,,,,1,,3,4,,,,02,02,1,1,1,0,0,0,2,6,1,2,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,2227,2675
320,20,20E13285,00,02,1,01,81,,,,,,,,,2,01,80,,,,,,,,,,,,,,,,,,4,1,81,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,01,03,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1791,5420
320,20,20E13631,00,03,1,02,18,28,,,,,,,,2,01,28,,,,,,,,,1,01,2,01,,,,,,,2,28,2,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,,,4,5,,1,2,3,4,,,,01,07,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1212,2643
320,20,20E13286,00,02,1,01,35,,,,,,,,,2,01,20,,,,,,,,,1,01,2,01,,,,,,,1,35,2,,,3,,1,,,,,,,,,,,6111,2,5,2,1110,1,1,1,,,1,35,2,2,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,4,2,,,,,,,,5,2,2,2,,,,,1,,2,,,,,,,,,,6,,01,06,1,1,1,0,0,0,2,1,1,2,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1791,3093
320,20,20E13641,00,06,1,03,58,26,22,,,,,,,2,03,49,20,22,,,,,,,1,06,2,02,3,02,1,2,,,2,22,8,,2,,,1,,,,,,,,,,,4211,2,6,1,4611,5,1,5,3,,1,72,1,,,,,,3,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,3,4,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,5,,,,3,4,,,,02,06,1,1,1,0,0,0,3,5,1,1,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,438,2528
320,12,20E13287,00,02,1,01,68,,,,,,,,,2,01,62,,,,,,,,,,,2,01,,,1,2,,4,2,62,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,,2,,,,,1,2,3,4,5,,,01,04,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,2096,1442
320,20,20E13642,00,03,1,01,57,,,,,,,,,2,02,56,20,,,,,,,,1,01,2,01,3,01,1,2,,,1,57,8,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,5,,1,,3,4,,,,01,06,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1774,3890
320,20,20E13648,00,05,1,03,09,07,26,,,,,,,2,02,00,35,,,,,,,,1,01,2,01,3,02,,,,,1,26,4,1,,,,1,,,,,,,,,,,9221,2,1,2,2361,4,1,5,4,6,1,70,1,,,,1,,,,4,1,,,1,06,2,,,,,,,,,,,,,,,1,2,1,2,1,1,3,3,,,,,5,2,1,1,,2,,,1,1,,,,5,,1,,3,4,,,,02,06,1,1,1,0,0,0,1,4,1,2,5,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2052,3699
320,20,20E13653,00,02,,,,,,,,,,,,2,02,80,40,,,,,,,,,,2,02,,,,,,4,2,80,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,,,,,,,7,,,,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,2416,3087
320,20,20E13663,00,05,1,04,38,20,18,15,,,,,,2,01,39,,,,,,,,,1,01,2,01,3,02,,2,,4,1,33,4,,,,4,,1,,,,,,,,,,9221,2,1,2,2361,4,1,5,4,6,1,58,1,,,,1,,,,4,1,,,1,04,2,,,,,,,,,,,,,,,1,2,1,1,1,1,3,3,,,,,5,2,1,1,,,,4,1,1,,,,5,,,,3,4,,,,01,06,1,1,1,0,0,0,1,4,1,2,5,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,703,3699
320,20,20E13672,00,04,1,02,68,15,,,,,,,,2,02,65,10,,,,,,,,1,01,2,02,3,02,,,,4,2,65,0,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,6,,2,3,,,,,01,04,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,2126,6176
320,20,20E13288,00,01,1,01,22,,,,,,,,,,,,,,,,,,,,1,01,,,,,1,2,,,1,22,4,1,,,,1,,,,,,,,,,,9221,2,1,2,2382,4,1,5,4,6,1,55,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,,,1,,3,,5,,,01,06,1,1,1,0,0,0,1,4,1,2,5,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1604,740
320,20,20E13290,00,05,1,04,60,30,08,06,,,,,,2,01,29,,,,,,,,,1,01,2,01,3,02,,,,,2,29,3,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,,,,,,1,2,3,4,5,,,02,06,1,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1204,4687
320,20,20E13683,00,05,1,03,10,30,50,,,,,,,2,02,36,06,,,,,,,,1,02,2,01,3,03,,2,,,1,30,8,1,,,,1,,,,,,,,,,,8344,2,1,1,4850,6,1,5,4,4,1,70,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,3,1,1,2,,,,,,,5,2,1,1,,,,4,1,1,2,,,5,,1,2,3,4,,,,02,06,1,1,1,0,0,0,1,6,1,2,5,2,4,0,0,0,0,1,1,2,1,0,0,0,0,0,1198,3699
320,20,20E13299,00,05,1,04,22,36,11,04,,,,,,2,01,35,,,,,,,,,1,03,,,3,03,,2,,,2,35,8,1,,,,1,,,,,,,,,,,2511,2,1,1,4340,5,1,5,1,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,5,1,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1204,2107
320,20,20E13301,00,06,1,04,65,30,10,04,,,,,,2,02,55,25,,,,,,,,1,01,2,02,3,02,,,,,1,30,3,1,,,,2,,01,,,3,1,,,,,8342,2,1,2,4850,6,1,5,4,4,2,,,2,,,1,,,,4,1,,,2,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,,,,,,,5,2,2,1,,2,,,1,1,2,,4,,,1,2,3,4,5,,,01,03,1,1,1,0,0,0,1,6,1,2,7,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,878,5636
320,20,20E13303,00,04,1,02,50,18,,,,,,,,2,02,42,15,,,,,,,,1,01,2,01,3,02,,,,,2,42,2,,,3,,1,,,,,,,,,,,4111,2,5,2,4611,5,1,5,4,2,1,18,2,2,,,,2,,,4,2,1,5,3,,2,,,,,,,,,,,,,,,2,1,1,1,2,,,,1,,,,,2,1,1,,2,,,1,,,,,5,,1,2,3,4,5,,,01,06,1,1,1,0,0,0,2,5,1,2,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1241,3524
320,20,20E13309,00,03,1,02,22,18,,,,,,,,2,01,41,,,,,,,,,1,02,,,3,01,1,,,,1,18,4,1,,,,1,,,,,,,,,,,9111,2,2,2,1110,1,1,1,,,1,42,2,2,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,,,1,,,,,2,2,1,,,,4,1,,,,,5,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,1,1,2,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1315,2220
320,20,20E13687,00,05,1,03,22,20,48,,,,,,,2,02,48,22,,,,,,,,1,02,2,02,3,01,,,,,1,48,2,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,2,,,,,1,,3,4,,,,01,02,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,554,7734
320,20,20E13696,00,05,1,04,25,18,30,40,,,,,,2,01,38,,,,,,,,,1,04,2,04,3,01,,2,,4,2,38,4,,2,,,1,,,,,,,,,,,7513,2,5,2,3110,3,1,5,4,5,1,70,1,,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,3,1,2,,,,,,,,5,2,2,1,,,,4,1,,,,,5,,1,,3,4,,,,02,02,1,1,1,0,0,0,2,3,1,2,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,411,2107
320,20,20E13718,00,04,1,03,37,09,06,,,,,,,2,01,40,,,,,,,,,1,02,2,01,3,02,,,,,2,40,2,,,3,,1,,,,,,,,,,,4211,2,6,1,4611,5,1,5,3,,1,84,1,,,,,,3,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,4,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,,5,,,,3,4,,,,04,07,1,1,1,0,0,0,3,5,1,1,5,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,2137,3524
320,20,20E13736,00,06,1,02,10,36,,,,,,,,2,04,22,18,11,00,,,,,,1,02,2,02,3,03,,,,,1,36,3,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,,5,,1,2,3,4,,,,01,01,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1488,5636
320,20,20E13746,00,04,1,02,33,14,,,,,,,,2,02,32,13,,,,,,,,1,01,2,02,3,02,,,,,2,32,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,,,,,,,,3,4,,,,01,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2126,6176
320,20,20E13749,00,03,1,02,20,42,,,,,,,,2,01,35,,,,,,,,,1,01,2,01,3,01,,2,,,1,42,4,,,3,,1,,,,,,,,,,,6114,2,4,2,1110,1,1,1,,,1,05,2,1,30,01,,2,,,4,2,1,4,3,,2,,,,,,,,,,,,,,,2,1,1,1,2,,,,,,,,5,2,2,1,,,,4,1,1,,,,,,,,,4,,,,01,02,1,1,1,0,0,0,2,1,1,2,1,2,4,1,1,0,1,2,1,2,1,0,0,0,0,0,1212,2220
320,20,20E10219,00,03,,,,,,,,,,,,2,03,39,21,10,,,,,,,1,01,2,01,3,02,1,2,,4,2,39,8,1,,,,2,,09,1,,,,,,,,2332,2,1,1,6112,6,3,2,,,2,,,1,40,10,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,2,4,,2,1,2,,,,,,,5,2,2,2,,,,,1,,,,4,5,,1,2,3,4,5,,,02,03,2,1,1,0,0,0,1,6,3,1,7,1,2,0,0,0,0,2,2,3,1,0,0,0,0,0,3023,1264
320,24,24E13733,00,03,1,02,30,60,,,,,,,,2,01,60,,,,,,,,,1,02,2,03,,,,2,,4,1,60,2,,,3,,2,,01,,,3,5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,2,3,,,,1,2,3,4,5,,,02,01,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1013,3732
320,20,20E11904,00,03,1,02,64,30,,,,,,,,2,01,58,,,,,,,,,1,01,2,01,3,01,,,,,2,58,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,2,,,,,,,3,,,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1212,2813
320,20,20E11966,00,03,1,01,45,,,,,,,,,2,02,71,12,,,,,,,,1,01,2,01,3,01,,,,,2,71,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,3,,1,1,,,,,,,,3,4,,,,01,07,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2065,4632
